clique_id, Community, percentuale si 
5946a55bf810d56922433043,si,91.25
5946a55bf810d569224330a2,si,70.93
5946a562f810d56922433679,no,36.818035461297384
5946a564f810d56922433744,si,100
5946a567f810d569224339f5,si,91.25
5946a569f810d56922434a07,si,100
5946a569f810d56922434f26,si,100
