clique_id, Community, percentuale si 
5946ad11f810d569225218a6,si,100
5946aee8f810d5692254886c,si,100
5946aef1f810d5692255087b,si,100
5946a8f6f810d569224be440,si,100
5946a8fcf810d569224c3952,si,95.0
5946aee8f810d569225489d0,si,100
5946a5a7f810d5692243e3e6,si,94.0
5946ad07f810d5692251a6b2,si,100
5946a89cf810d569224abd5c,no,1.9380637959902116
5946a7a2f810d569224908f5,no,40.69806379599021
5946a6c7f810d5692246f39b,si,100
5946ad03f810d56922517807,si,100
5946afeff810d5692255986b,si,94.0
5946abb8f810d56922505243,si,100
5946a8fff810d569224c64fb,no,46.060475965597675
5946a950f810d569224ce3b8,no,46.375305885888466
5946ab35f810d569224fc566,no,40.775626439989125
5946abdff810d56922507456,no,46.060475965597675
5946ad06f810d56922519b1b,si,100
5946ad03f810d56922517aa6,si,100
5946ad03f810d569225179e5,si,94.54545454545455
5946a607f810d5692244d2a0,si,92.5
5946b009f810d5692255c1c3,si,92.5
5946a74af810d56922486915,no,40.69806379599021
5946aef2f810d56922550bfd,si,100
5946a8f2f810d569224ba74e,si,93.33333333333333
5946a7b7f810d5692249440a,no,53.74
5946a5f4f810d5692244ba8d,no,46.23363242175761
5946aef0f810d5692254fb52,si,100
5946a6f2f810d569224749d0,no,1.9380637959902116
5946ad0cf810d5692251ecb4,si,100
5946aee9f810d569225495e6,no,46.23363242175761
5946a7a2f810d569224909eb,no,40.93075172798695
5946a761f810d5692248c2de,no,45.84403039539776
5946a8f6f810d569224be4fa,si,100
5946a8f3f810d569224bae12,si,100
5946aef2f810d56922550dea,si,93.33333333333333
5946ad02f810d56922516cf9,si,100
5946ad05f810d56922518b29,si,100
5946a5a7f810d5692243e38c,si,93.33333333333333
5946a790f810d5692248e984,si,100
5946b086f810d569225602ee,no,40.87257974498777
5946a8f1f810d569224b97de,si,100
5946acc0f810d5692250f50d,si,100
5946aee8f810d56922548963,si,100
5946a8b6f810d569224b2a9a,si,93.33333333333333
5946a8f8f810d569224bfb6f,si,100
5946a6c4f810d5692246ea00,no,40.9772893143863
5946acc0f810d5692250f850,si,93.33333333333333
5946a67ff810d569224617ea,si,100
5946aeeaf810d56922549eae,si,95.38461538461539
5946a7a2f810d569224909e8,no,40.6205011519913
5946a576f810d5692243633f,si,94.0
5946ad97f810d5692252d3a5,si,100
5946aef2f810d5692255110c,si,100
5946a8f5f810d569224bd617,si,93.33333333333333
5946b131f810d56922564725,no,46.060475965597675
5946a7a6f810d56922492d6c,si,92.5
5946a84af810d569224a4ca6,no,54.57333333333333
5946abb6f810d56922503dd1,si,100
5946aee8f810d569225485ef,si,100
5946aee6f810d56922546c9a,si,94.54545454545455
5946acfef810d569225139a7,si,92.5
5946b1e7f810d569225694d5,si,93.33333333333333
5946afeff810d5692255986f,si,94.54545454545455
5946a7a2f810d569224906a1,no,40.6205011519913
5946aeebf810d5692254b3df,no,46.23363242175761
5946a8faf810d569224c11cc,si,100
5946ad0cf810d5692251ef83,si,100
5946b524f810d56922577caf,no,45.84403039539776
5946b1e6f810d56922569093,si,100
5946a762f810d5692248ca6e,si,93.33333333333333
5946aac0f810d569224f6529,si,93.33333333333333
5946a5f3f810d5692244a510,si,100
5946a74bf810d56922486f23,no,40.87257974498777
5946a7a2f810d56922490855,no,40.775626439989125
5946a761f810d5692248c668,si,92.5
5946a6c4f810d5692246e843,no,46.060475965597675
5946acc0f810d5692250f551,si,93.33333333333333
5946a7a4f810d56922491898,no,40.69806379599021
5946a5f3f810d5692244a4a1,si,100
5946aef2f810d56922550ec7,si,93.33333333333333
5946ad05f810d569225191be,si,100
5946abdff810d56922507388,si,100
5946a6c4f810d5692246eb3d,no,46.23363242175761
5946aee9f810d5692254965a,si,100
5946b009f810d5692255bb92,si,100
5946ad00f810d56922515583,si,100
5946a5f4f810d5692244b5a5,no,40.93075172798695
5946a8f6f810d569224bd956,si,100
5946a8f0f810d569224b890b,si,93.33333333333333
5946ae9af810d5692253f2c9,si,100
5946a6a2f810d569224654cd,si,94.0
5946aa7bf810d569224f2863,no,40.69806379599021
5946a72df810d5692247f3a6,si,100
5946ad0ff810d569225215f8,si,100
5946b524f810d56922577da2,no,45.84403039539776
5946acc1f810d5692251004b,si,94.54545454545455
5946ad98f810d5692252e8d7,no,46.375305885888466
5946a72bf810d5692247dd43,si,100
5946a9aaf810d569224dadc7,no,1.9380637959902116
5946aa03f810d569224e4041,no,40.69806379599021
5946acc1f810d56922510253,si,92.5
5946aee8f810d5692254819d,si,100
5946ad03f810d56922517a31,si,100
5946ad03f810d56922517729,si,93.33333333333333
5946a5a7f810d5692243e3b7,si,94.0
5946abdff810d5692250738e,si,100
5946b0f3f810d5692256370a,no,54.57333333333333
5946ad02f810d569225171d9,si,92.5
5946a8fbf810d569224c2c2f,no,46.493367105997514
5946aec4f810d569225429b1,si,94.0
5946a5f4f810d5692244b77b,si,93.33333333333333
5946ae29f810d56922539cb7,si,93.33333333333333
5946a5f2f810d5692244a005,si,92.5
5946a6a0f810d5692246438e,si,100
5946a790f810d5692248e903,si,93.33333333333333
5946a906f810d569224c7938,si,93.33333333333333
5946ad4cf810d56922525ee0,si,100
5946ad9bf810d56922530732,si,94.0
5946aeebf810d5692254aba7,no,46.23363242175761
5946a6c4f810d5692246e6c3,no,46.23363242175761
5946ad4ff810d569225283ba,si,100
5946a8fef810d569224c5a5b,si,100
5946b008f810d5692255b5c5,no,54.57333333333333
5946ad06f810d56922519e8a,si,94.54545454545455
5946a5f4f810d5692244b37b,no,46.060475965597675
5946a675f810d56922460cbd,si,94.54545454545455
5946aa3ef810d569224edeba,no,40.69806379599021
5946a6c7f810d5692246f2b3,si,100
5946a5f3f810d5692244a81a,si,92.5
5946a6c4f810d5692246e899,no,46.060475965597675
5946aa6af810d569224f2085,si,100
5946a7a2f810d569224905dd,no,40.775626439989125
5946ad05f810d56922519486,no,46.060475965597675
5946a6bef810d5692246d462,no,40.87257974498777
5946a8d1f810d569224b5c7e,no,1.9380637959902116
5946aeb9f810d56922540ad8,si,100
5946abb7f810d56922504591,no,45.84403039539776
5946a6c4f810d5692246e6c9,si,94.0
5946ad08f810d5692251b507,si,94.54545454545455
5946a8f4f810d569224bc71c,si,100
5946aeebf810d5692254aca2,si,94.0
5946a72ef810d5692247fb7c,si,100
5946ad07f810d5692251a70d,si,100
5946a5f3f810d5692244addc,si,92.5
5946a8f0f810d569224b88f5,si,93.33333333333333
5946ab35f810d569224fc544,no,40.69806379599021
5946ad0ef810d56922520534,si,100
5946ad11f810d5692252189e,si,100
5946a8f5f810d569224bcc9e,si,100
5946a8b6f810d569224b29ef,si,93.33333333333333
5946ad0af810d5692251d53c,si,100
5946a791f810d5692248eb4d,no,54.57333333333333
5946a8b6f810d569224b26a2,si,100
5946ad07f810d5692251a5c1,si,93.33333333333333
5946a8faf810d569224c1ffb,no,46.493367105997514
5946a5f3f810d5692244afcd,si,93.33333333333333
5946a675f810d56922460cc4,si,100
5946a8f5f810d569224bce7a,si,94.54545454545455
5946a5f4f810d5692244b75d,no,40.9772893143863
5946a797f810d5692248ef08,si,100
5946abdef810d56922507181,si,100
5946aee6f810d569225467fb,si,94.0
5946ad05f810d56922518ca8,si,94.0
5946a790f810d5692248e8ec,si,94.0
5946a72df810d5692247f0ba,no,45.84403039539776
5946aef1f810d5692255070d,si,100
5946a5f0f810d569224496b2,si,100
5946ab35f810d569224fc375,no,40.87257974498777
5946a762f810d5692248cebc,si,94.0
5946a7a2f810d5692249076b,no,40.775626439989125
5946aee8f810d5692254888f,si,100
5946ad08f810d5692251ba1a,si,100
5946a5f3f810d5692244ae97,no,46.23363242175761
5946a8f5f810d569224bd5ff,si,94.54545454545455
5946ad0df810d5692252045f,si,100
5946acfef810d5692251363a,si,100
5946a6c4f810d5692246e7e0,si,93.33333333333333
5946a5f3f810d5692244a8b5,si,92.5
5946a7b8f810d56922494f7a,no,54.57333333333333
5946a8b6f810d569224b2c25,si,100
5946a7b8f810d56922495733,no,7.08403039539776
5946ab72f810d569225004b4,no,45.84403039539776
5946a5f4f810d5692244b7a4,no,40.9772893143863
5946acfef810d56922513961,si,100
5946a6c7f810d5692246f429,si,100
5946a8f5f810d569224bcc21,si,100
5946aee5f810d56922546276,si,100
5946a84af810d569224a4cc0,si,100
5946a5a7f810d5692243e3b2,si,92.5
5946a594f810d5692243cbf5,si,100
5946a72bf810d5692247deb8,si,100
5946aac0f810d569224f6561,si,94.0
5946ab34f810d569224fbfb4,no,40.775626439989125
5946ad98f810d5692252e9a7,si,94.0
5946ad98f810d5692252e1c8,no,46.493367105997514
5946a8edf810d569224b82b7,si,100
5946aee8f810d5692254832f,si,100
5946a5f4f810d5692244b428,no,46.23363242175761
5946a992f810d569224d9b74,no,45.84403039539776
5946acfef810d56922513755,si,94.0
5946a906f810d569224c72e3,si,100
5946ad9bf810d569225307c9,si,100
5946a7b7f810d569224945d4,no,7.4736324217576104
5946a8f5f810d569224bd666,si,92.5
5946b086f810d56922560822,no,45.84403039539776
5946ad04f810d569225181c9,si,100
5946a791f810d5692248ea8d,si,92.5
5946a6c7f810d5692246f4c7,si,100
5946a8fef810d569224c4bb0,si,100
5946a762f810d5692248cdb4,si,94.0
5946a5f3f810d5692244af6d,si,100
5946acfef810d56922513567,si,100
5946b086f810d56922560883,no,40.87257974498777
5946ad99f810d5692252f13e,si,93.33333333333333
5946a5d5f810d5692244417e,si,92.5
5946a5f2f810d5692244a12e,no,45.84403039539776
5946a9aaf810d569224dac52,no,2.0156264399891244
5946a6c4f810d5692246ea66,no,46.060475965597675
5946aeeef810d5692254de4c,si,94.54545454545455
5946aef0f810d5692254fe50,no,46.060475965597675
5946a8f5f810d569224bd62e,si,100
5946b211f810d56922569e35,si,93.33333333333333
5946a7b7f810d5692249461c,no,7.300475965597677
5946a57cf810d5692243704c,no,45.84403039539776
5946ade1f810d569225351e4,si,100
5946a5f3f810d5692244aa39,si,93.33333333333333
5946a761f810d5692248c29a,si,100
5946ad0af810d5692251d43b,si,100
5946abdef810d56922506d4b,si,100
5946acfff810d56922513c89,si,100
5946ad06f810d5692251998b,si,100
5946aa1df810d569224e775b,si,93.33333333333333
5946ad98f810d5692252e1c9,si,100
5946ad05f810d569225190a5,si,100
5946b009f810d5692255bf0e,si,94.54545454545455
5946a7a3f810d5692249157f,no,40.87257974498777
5946a8fbf810d569224c2e28,si,94.54545454545455
5946aec6f810d569225441b0,si,100
5946a5f3f810d5692244abc9,no,46.060475965597675
5946ad0af810d5692251d541,si,100
5946aef1f810d569225509bb,si,100
5946a7faf810d5692249e7df,si,100
5946aee8f810d56922548c7e,si,100
5946a74af810d56922486d48,no,40.69806379599021
5946a5f4f810d5692244b5b4,no,46.23363242175761
5946ab34f810d569224fbfba,no,40.87257974498777
5946a8e0f810d569224b691a,si,100
5946ad05f810d5692251936e,si,100
5946a8f5f810d569224bcca1,si,100
5946a8f5f810d569224bd802,si,100
5946a797f810d5692248eeef,si,94.0
5946a7a2f810d569224909cc,no,40.775626439989125
5946b008f810d5692255b647,no,54.57333333333333
5946aee7f810d56922547882,si,92.5
5946ad03f810d5692251797d,si,93.33333333333333
5946b009f810d5692255b8ef,si,100
5946b086f810d5692256082f,no,40.87257974498777
5946ad16f810d5692252243b,no,45.84403039539776
5946a6c4f810d5692246e93a,no,46.23363242175761
5946ad4ef810d56922527801,si,100
5946abdef810d56922507244,si,100
5946a6c4f810d5692246ea4d,si,92.5
5946ad05f810d56922519682,si,100
5946aef3f810d569225518dd,si,100
5946a8fdf810d569224c4a72,si,100
5946aaabf810d569224f4ff1,no,40.69806379599021
5946ad99f810d5692252f138,si,94.0
5946a62bf810d5692245102a,no,46.23363242175761
5946a5f3f810d5692244a511,si,94.0
5946a7a3f810d5692249167e,no,45.84403039539776
5946abdff810d569225077ef,si,93.33333333333333
5946a7a3f810d569224915df,no,40.87257974498777
5946ad05f810d569225195b3,si,100
5946a8faf810d569224c11af,si,100
5946a761f810d5692248c8b7,si,93.33333333333333
5946ad0df810d56922520104,si,100
5946a6c4f810d5692246e918,no,46.060475965597675
5946abb8f810d56922505688,si,92.5
5946a8f1f810d569224b9b58,si,100
5946a797f810d5692248ef5a,si,94.54545454545455
5946aee8f810d56922548777,si,100
5946a6c4f810d5692246e947,no,46.060475965597675
5946abdef810d56922507131,si,92.5
5946acc1f810d5692251055a,si,100
5946a951f810d569224cf4f4,si,100
5946a5f3f810d5692244af93,no,46.375305885888466
5946a7a2f810d56922490990,no,40.775626439989125
5946ad04f810d56922517fff,si,100
5946abc6f810d56922506216,si,94.0
5946aa6af810d569224f2083,si,100
5946ad07f810d5692251a6e5,si,100
5946a6c4f810d5692246e881,no,46.23363242175761
5946aee6f810d5692254687d,si,95.0
5946a8e4f810d569224b7ddc,no,53.74
5946ae04f810d569225365a1,si,100
5946a5f3f810d5692244ab6c,si,92.5
5946a8f5f810d569224bd6be,si,100
5946a5f4f810d5692244b7bd,no,40.9772893143863
5946aeebf810d5692254ac5d,si,92.5
5946a6c4f810d5692246e744,no,46.060475965597675
5946ad9bf810d56922530691,si,94.0
5946aeedf810d5692254cc01,si,100
5946ad0cf810d5692251ec9e,si,100
5946abb7f810d569225044fa,si,92.5
5946a797f810d5692248ef21,si,94.0
5946ac9af810d5692250dd22,si,93.33333333333333
5946a6c4f810d5692246e9c9,no,45.84403039539776
5946a821f810d569224a162f,no,45.84403039539776
5946a7e9f810d5692249b1e1,no,40.69806379599021
5946a8fef810d569224c4fc0,si,100
5946a6a1f810d569224653ad,si,100
5946a6c4f810d5692246ecbb,no,40.93075172798695
5946a5f4f810d5692244b3dd,no,46.23363242175761
5946ad98f810d5692252e983,no,46.23363242175761
5946ad08f810d5692251c1b8,si,94.54545454545455
5946a62ff810d56922451316,no,45.84403039539776
5946b00af810d5692255c95e,no,46.060475965597675
5946a6a3f810d5692246691f,no,46.23363242175761
5946aef3f810d56922551909,si,100
5946a617f810d5692244e51e,no,46.23363242175761
5946a5f3f810d5692244aeb8,si,100
5946aa03f810d569224e4074,no,40.69806379599021
5946a83cf810d569224a4699,si,100
5946ad02f810d56922516fbc,si,92.5
5946ad9bf810d56922530719,si,100
5946b1d1f810d56922568844,si,92.5
5946a8fdf810d569224c4296,si,92.5
5946ae37f810d56922539fe1,si,100
5946a8f7f810d569224be808,si,92.5
5946ad06f810d56922519aab,si,94.0
5946a8fff810d569224c667b,si,93.33333333333333
5946a8fcf810d569224c36a4,no,46.375305885888466
5946a6c7f810d5692246f4e3,si,100
5946abdff810d569225077a5,si,94.0
5946a797f810d5692248efa2,si,100
5946b008f810d5692255b691,no,53.74
5946aeebf810d5692254b3fc,si,95.0
5946a8b6f810d569224b2b27,si,92.5
5946b009f810d5692255c29d,si,94.0
5946b009f810d5692255c021,si,93.33333333333333
5946ad03f810d56922517a58,si,100
5946a8fef810d569224c59f3,si,100
5946a761f810d5692248c702,si,92.5
5946a7a9f810d56922493333,si,92.5
5946a7a4f810d569224919ca,no,40.69806379599021
5946adf0f810d569225356ce,si,94.54545454545455
5946ad98f810d5692252df0b,si,95.0
5946a8faf810d569224c1cc7,no,46.493367105997514
5946a8f3f810d569224bb97d,si,100
5946a8fff810d569224c652e,no,46.23363242175761
5946aaabf810d569224f5002,no,40.87257974498777
5946ad02f810d56922516893,si,100
5946ad0df810d569225204e9,si,100
5946ad02f810d56922516cd5,si,92.5
5946ad0bf810d5692251e140,no,46.23363242175761
5946a5f4f810d5692244b417,si,94.0
5946a761f810d5692248c7c4,no,45.84403039539776
5946a72bf810d5692247dcd8,si,93.33333333333333
5946a74ef810d56922489066,no,40.69806379599021
5946abc6f810d569225061e7,si,100
5946a762f810d5692248cdad,si,92.5
5946a5f3f810d5692244b0d0,si,100
5946ad05f810d56922519479,si,100
5946a630f810d5692245143d,no,40.87257974498777
5946aee7f810d56922547e0b,si,100
5946ac9ef810d5692250e2ed,no,40.69806379599021
5946a5f3f810d5692244adbd,si,100
5946a761f810d5692248c2eb,si,93.33333333333333
5946a61af810d5692244e813,si,100
5946a8fff810d569224c5f49,si,92.5
5946a6cef810d56922470480,no,40.87257974498777
5946a8f2f810d569224ba728,si,93.33333333333333
5946a6d4f810d56922471feb,no,53.74
5946a761f810d5692248c313,si,100
5946ad0ff810d569225217a0,si,92.5
5946abb8f810d56922505410,si,94.0
5946b009f810d5692255bd91,si,94.54545454545455
5946a5f4f810d5692244b2f9,no,46.23363242175761
5946acfff810d56922513c7a,si,100
5946a8fff810d569224c65e7,si,93.33333333333333
5946a5f4f810d5692244b870,no,46.23363242175761
5946acc1f810d5692251004d,si,94.54545454545455
5946a8fbf810d569224c2017,si,95.0
5946a7a2f810d569224909f8,no,40.87257974498777
5946b1e7f810d5692256936d,si,100
5946aeebf810d5692254b115,no,46.23363242175761
5946a761f810d5692248c40a,si,94.0
5946aee6f810d56922546da0,si,95.0
5946acfef810d5692251368e,si,100
5946ad98f810d5692252e693,si,94.0
5946a6c7f810d5692246f289,si,94.0
5946a72cf810d5692247e79a,si,93.33333333333333
5946aeebf810d5692254b52d,no,46.23363242175761
5946b00af810d5692255cea3,si,100
5946a6c4f810d5692246eb15,no,46.23363242175761
5946ad4ff810d56922528277,si,100
5946a8fbf810d569224c24c6,si,95.0
5946a616f810d5692244e4bc,si,93.33333333333333
5946ad02f810d56922516b45,no,46.375305885888466
5946ab72f810d56922500669,no,40.87257974498777
5946ad01f810d56922516082,no,46.23363242175761
5946a5f3f810d5692244a4a2,si,94.0
5946ad02f810d56922516e2c,si,100
5946b009f810d5692255c1cc,si,92.5
5946acfef810d569225137fb,si,92.5
5946ad08f810d5692251b57f,si,93.33333333333333
5946ae28f810d56922538e12,si,100
5946b086f810d56922560801,no,40.87257974498777
5946ad0af810d5692251d8be,no,46.375305885888466
5946a7a2f810d56922490ab6,no,40.87257974498777
5946aec9f810d5692254475c,si,100
5946a7a3f810d5692249156c,no,40.87257974498777
5946a844f810d569224a48e3,si,92.5
5946ad0cf810d5692251f345,si,100
5946b009f810d5692255b842,si,92.5
5946a8f8f810d569224bf4f5,si,92.5
5946a8f2f810d569224baa33,si,93.33333333333333
5946a8fcf810d569224c381b,si,95.0
5946aef0f810d5692254f9be,si,100
5946a8e4f810d569224b7e17,si,93.33333333333333
5946a6a1f810d56922464c8f,si,100
5946a55bf810d569224330a3,no,40.87257974498777
5946b19cf810d56922567ab7,no,40.87257974498777
5946ab78f810d56922501051,si,100
5946ae74f810d5692253e024,no,45.84403039539776
5946a7a2f810d56922490742,no,40.93075172798695
5946aee8f810d56922548845,si,100
5946acc0f810d5692250fa68,si,93.33333333333333
5946a5f3f810d5692244ab0f,si,92.5
5946ad0af810d5692251d6a2,si,100
5946aeebf810d5692254b171,si,95.0
5946ab35f810d569224fc51f,no,40.775626439989125
5946afe3f810d569225591f1,no,46.060475965597675
5946afb6f810d569225582f7,no,45.84403039539776
5946a8e0f810d569224b6e8f,si,100
5946aee6f810d56922546dca,si,92.5
5946aa6af810d569224f20a6,si,100
5946a8e4f810d569224b7e7c,no,45.84403039539776
5946a6a4f810d5692246714c,si,94.0
5946aee9f810d56922548fab,si,100
5946a6c4f810d5692246e78d,si,94.0
5946ad05f810d569225190a1,si,100
5946a6c4f810d5692246eafb,no,46.060475965597675
5946ad0ff810d56922521705,si,100
5946a762f810d5692248cdbe,si,93.33333333333333
5946a8e0f810d569224b6dad,si,100
5946a6c4f810d5692246e8da,no,40.9772893143863
5946a675f810d56922460ca6,si,100
5946ac23f810d5692250a283,no,40.69806379599021
5946a8b6f810d569224b2b7a,si,100
5946abdff810d569225076c7,si,100
5946a74bf810d56922486f01,no,40.87257974498777
5946aac0f810d569224f6566,si,100
5946a7a3f810d56922490cbc,no,40.87257974498777
5946aa41f810d569224ee457,si,100
5946a8fef810d569224c56e0,si,100
5946ad0df810d5692251f8e9,si,100
5946a8fdf810d569224c4413,si,94.54545454545455
5946aee8f810d5692254877d,si,100
5946abdff810d5692250768e,si,100
5946ae29f810d56922539470,no,40.87257974498777
5946a6f7f810d56922475565,si,100
5946a68bf810d56922462f24,no,40.69806379599021
5946ad0bf810d5692251eb1d,si,92.5
5946ad07f810d5692251a7f4,si,100
5946a7a2f810d56922490a10,no,40.6205011519913
5946a8f2f810d569224bac2c,si,100
5946aee8f810d5692254880e,si,100
5946a950f810d569224ce3b9,no,46.375305885888466
5946acfef810d569225138b3,si,100
5946a8faf810d569224c1326,si,100
5946a616f810d5692244e4b5,si,93.33333333333333
5946abdff810d56922507871,si,100
5946ad00f810d56922515558,si,100
5946aef2f810d56922550ad4,si,94.0
5946ad4df810d569225264a4,si,100
5946b15ff810d56922565973,no,45.84403039539776
5946b009f810d5692255be8a,si,100
5946a8f5f810d569224bd6af,si,94.54545454545455
5946a8f2f810d569224ba704,si,94.54545454545455
5946b211f810d56922569e72,si,93.33333333333333
5946aef2f810d56922550b28,si,100
5946ab00f810d569224f9fcc,no,40.69806379599021
5946aeedf810d5692254d223,si,100
5946a8fef810d569224c5a5c,si,92.5
5946a8fbf810d569224c2056,si,90.76923076923077
5946a7a3f810d569224915cf,no,40.87257974498777
5946aef2f810d56922550ac8,si,100
5946a797f810d5692248eee3,no,46.375305885888466
5946ad0cf810d5692251eb68,si,100
5946a7a2f810d569224907ff,no,40.69806379599021
5946aef2f810d56922550dc4,si,100
5946a6c4f810d5692246eace,no,45.84403039539776
5946ad06f810d5692251a3eb,si,94.54545454545455
5946b086f810d56922560803,no,40.87257974498777
5946a7b7f810d56922494492,no,53.74
5946adf0f810d569225356d8,si,100
5946aef0f810d5692254fcd4,si,92.5
5946a8d1f810d569224b5c83,no,1.9380637959902116
5946adf6f810d569225357b6,si,93.33333333333333
5946aeebf810d5692254b274,no,46.375305885888466
5946a5d0f810d56922443cd2,si,92.5
5946a8fef810d569224c56c1,si,100
5946ad07f810d5692251a80a,si,100
5946a8faf810d569224c105d,si,100
5946a790f810d5692248e87b,si,100
5946b009f810d5692255bbb9,si,100
5946ad03f810d569225179bc,si,100
5946ad0af810d5692251d470,si,92.5
5946ad0af810d5692251d43d,si,100
5946a7a2f810d56922490840,no,40.93075172798695
5946ad99f810d5692252ed5f,no,46.060475965597675
5946ad0ef810d5692252070d,si,100
5946aee6f810d569225471f1,si,92.5
5946a954f810d569224d1e15,si,94.54545454545455
5946aef2f810d56922551441,no,46.23363242175761
5946a7b7f810d5692249441b,no,53.74
5946a7b8f810d569224956bb,no,54.57333333333333
5946a76ef810d5692248d6f8,no,40.87257974498777
5946aeecf810d5692254bfe8,si,93.33333333333333
5946ad0bf810d5692251e835,si,100
5946ad03f810d569225179ed,si,100
5946a8b6f810d569224b272e,si,100
5946ad06f810d5692251a23b,si,94.0
5946b009f810d5692255bbf6,si,100
5946a5a7f810d5692243e3a3,no,46.060475965597675
5946a8f5f810d569224bd251,si,93.33333333333333
5946ad4ef810d5692252770c,si,100
5946a9eef810d569224e03a1,si,100
5946ad4ef810d569225274e1,si,100
5946a8f4f810d569224bc457,si,100
5946acfef810d56922513ace,si,93.33333333333333
5946ad04f810d56922518ac8,si,93.33333333333333
5946a8f2f810d569224ba539,si,94.0
5946b1e7f810d569225693dc,no,45.66693856523419
5946ad0df810d5692252044d,si,100
5946a8e0f810d569224b7118,si,100
5946ad08f810d5692251c18a,si,94.0
5946a761f810d5692248c2ca,si,93.33333333333333
5946a8f2f810d569224ba988,si,93.33333333333333
5946a762f810d5692248ce75,si,94.0
5946aa1ef810d569224e82f7,si,100
5946a8fcf810d569224c2f5c,si,95.0
5946a7a2f810d56922490a1f,no,40.6205011519913
5946a7a2f810d569224907eb,no,40.69806379599021
5946aaaff810d569224f590e,no,40.775626439989125
5946b008f810d5692255b7a0,si,100
5946af1bf810d569225529c7,si,100
5946ae28f810d5692253881a,si,100
5946a7a9f810d569224932e4,si,94.0
5946ad05f810d56922519074,si,92.5
5946a5f4f810d5692244b2d6,si,94.0
5946a8fdf810d569224c48b3,si,100
5946ad0df810d569225203fe,si,100
5946ad4ef810d569225272f1,si,100
5946a955f810d569224d26cd,no,40.93075172798695
5946ad04f810d569225181e7,si,100
5946aee8f810d5692254838d,si,100
5946a7a3f810d56922490cc3,no,40.87257974498777
5946a8b6f810d569224b28b0,si,92.5
5946ab35f810d569224fc6c9,no,40.69806379599021
5946aee7f810d56922547eba,si,100
5946aee8f810d5692254868d,si,94.0
5946a8f1f810d569224b98b8,no,46.060475965597675
5946abb7f810d5692250458a,si,92.5
5946a5f4f810d5692244b0fc,si,100
5946ad05f810d569225190d5,si,95.0
5946abdff810d569225074e7,si,100
5946ac0ef810d56922509d4c,si,100
5946acc0f810d5692250f5e9,no,46.23363242175761
5946a6c7f810d5692246f2ce,si,100
5946adf0f810d569225356c0,si,100
5946a797f810d5692248eef9,si,100
5946ad0ef810d5692252074e,si,93.33333333333333
5946a5f4f810d5692244b39c,si,94.54545454545455
5946a7a3f810d56922490d32,no,40.87257974498777
5946a6c7f810d5692246f479,si,93.33333333333333
5946a5f3f810d5692244af3b,si,93.33333333333333
5946a6a2f810d569224659a4,no,45.84403039539776
5946b00af810d5692255ce05,si,94.54545454545455
5946aeeaf810d56922549fdb,si,95.38461538461539
5946a5f3f810d5692244af6c,si,100
5946a6c4f810d5692246ea92,no,46.23363242175761
5946a919f810d569224c9976,no,40.87257974498777
5946a5a7f810d5692243e1c8,si,94.0
5946ae28f810d56922538c31,si,100
5946ad0ef810d56922520730,si,100
5946b009f810d5692255bd44,si,100
5946a7d6f810d569224981ac,si,100
5946aee8f810d5692254887d,si,100
5946a8fff810d569224c5ce9,si,100
5946b009f810d5692255be05,no,46.23363242175761
5946ad02f810d56922516f70,si,100
5946a7b8f810d56922495629,no,53.74
5946ad03f810d56922517c97,si,93.33333333333333
5946a8fff810d569224c5b1e,no,46.060475965597675
5946b009f810d5692255c19f,si,100
5946a5a7f810d5692243e405,no,46.23363242175761
5946aee8f810d5692254885c,si,100
5946a6c4f810d5692246e8e2,no,46.060475965597675
5946a762f810d5692248cedf,si,94.0
5946aeebf810d5692254b4c1,si,95.0
5946a8f8f810d569224bf700,si,100
5946ab35f810d569224fc5d7,no,40.69806379599021
5946a7a4f810d5692249172f,no,40.87257974498777
5946b009f810d5692255bb37,si,100
5946a7a3f810d56922490cee,no,45.84403039539776
5946a63df810d569224532fe,si,100
5946a5f3f810d5692244acb4,si,94.0
5946a761f810d5692248c768,no,46.060475965597675
5946ad05f810d569225196df,si,100
5946a774f810d5692248db04,no,40.87257974498777
5946a5a7f810d5692243e3f7,no,45.84403039539776
5946aa82f810d569224f2bfb,si,100
5946abb8f810d569225054ad,si,100
5946a5aef810d5692243fbc6,no,45.84403039539776
5946ad4ef810d569225274c5,si,100
5946a8f5f810d569224bd76f,si,100
5946a7b8f810d569224956c1,no,55.24
5946ad96f810d5692252d06a,si,94.0
5946acfef810d56922513733,no,46.23363242175761
5946acfef810d569225139bd,si,100
5946a8b6f810d569224b27a0,si,100
5946a5f3f810d5692244ae8d,si,94.0
5946a6f2f810d56922474f41,no,0.6980637959902116
5946ad0df810d5692251fbf9,si,100
5946a761f810d5692248c6c4,si,93.33333333333333
5946a74af810d569224869fc,no,40.69806379599021
5946a7a2f810d5692248fff5,no,40.69806379599021
5946ac97f810d5692250db21,si,100
5946ad96f810d5692252cd2f,si,92.5
5946abdef810d56922506fc1,si,93.33333333333333
5946aee9f810d5692254997e,si,92.5
5946a6c7f810d5692246f2bd,si,100
5946ad04f810d56922518545,si,100
5946a5f2f810d5692244a0a9,si,93.33333333333333
5946ad05f810d5692251956e,si,100
5946aee9f810d56922548ee7,si,100
5946ad00f810d56922514c14,si,100
5946a8f5f810d569224bcc4b,si,100
5946a6c4f810d5692246ece0,no,40.93075172798695
5946a5f4f810d5692244b780,si,93.33333333333333
5946a8e4f810d569224b7d05,si,100
