clique_id, presenze massime_valore, presenze massime_count, numero_nodi, intrusi 
5946a63ef810d56922453415,9,1,10,0
5946a761f810d5692248c325,8,1,9,0
5946a8f5f810d569224bd7c0,9,2,9,0
5946ac75f810d5692250ccc0,10,1,10,0
5946ab35f810d569224fc524,4,3,9,0
5946ae28f810d56922538997,10,1,10,0
5946a6c4f810d5692246e9ec,8,1,10,0
5946a68ff810d5692246321e,4,6,8,0
5946a5edf810d56922449418,4,4,8,0
5946a761f810d5692248c3cf,7,1,8,0
5946a8faf810d569224c1746,10,2,10,0
5946a761f810d5692248c4e7,8,1,9,0
5946a5a7f810d5692243e3f9,7,1,8,0
5946a68ff810d56922463286,4,5,9,0
5946a89cf810d569224abdb3,4,4,8,0
5946a761f810d5692248c291,8,1,9,0
5946b008f810d5692255b650,6,2,8,1
5946aab1f810d569224f5b98,9,3,9,0
5946aeb5f810d5692253fcf7,6,1,8,0
5946a761f810d5692248c6b5,8,1,9,0
5946b1e7f810d569225694f3,7,2,8,0
5946a761f810d5692248c1cc,7,1,8,0
5946a762f810d5692248ca7b,8,1,9,1
5946a74af810d56922486cb1,4,3,8,0
5946a7a3f810d5692249164a,6,1,8,0
5946a74bf810d56922486f5a,4,3,8,0
5946a8aff810d569224b2191,4,5,9,0
5946a761f810d5692248c58e,7,2,8,0
5946a8f5f810d569224bd8fc,8,2,8,0
5946ad09f810d5692251c335,7,2,8,0
5946a6c4f810d5692246e87a,7,1,10,1
5946a7a3f810d56922490d5b,5,1,8,0
5946a6c4f810d5692246e86a,6,2,8,1
5946a8e0f810d569224b7109,8,1,8,0
5946a8fef810d569224c54de,9,1,9,0
5946ad03f810d56922517794,9,2,9,0
5946a8b6f810d569224b26f2,8,1,8,0
5946a761f810d5692248c365,7,1,8,0
5946ad03f810d56922517797,8,1,8,0
5946ad22f810d569225235a9,11,1,11,0
5946ad03f810d56922517823,8,2,9,0
5946ad02f810d56922517032,7,2,8,0
5946b008f810d5692255b57a,7,2,8,1
5946a7a2f810d5692249024b,5,1,8,0
5946afeff810d5692255980f,10,1,10,0
5946ad5af810d5692252912f,7,1,8,0
5946a83cf810d569224a469f,8,1,8,0
5946ac9af810d5692250df81,8,1,8,0
5946a761f810d5692248c352,7,2,9,0
5946a761f810d5692248c22b,8,1,9,0
5946a638f810d56922452f09,4,1,8,1
5946ac41f810d5692250ac6e,5,2,8,0
5946ab0af810d569224fa8d6,7,1,8,0
5946a6c4f810d5692246e89d,7,1,8,0
5946a7a3f810d569224916bb,5,3,8,0
5946a7a2f810d5692249091e,5,1,9,0
5946a6c7f810d5692246f4d4,9,1,10,0
5946b008f810d5692255b811,11,1,11,0
5946a7a2f810d56922490862,4,2,9,0
5946a6c4f810d5692246ea0b,8,1,10,0
5946a7a2f810d56922490709,6,1,9,0
5946ab72f810d5692250052e,6,2,8,0
5946ae58f810d5692253ccb7,7,1,8,0
5946aeeaf810d5692254a7f1,9,1,10,0
5946ab35f810d569224fc255,5,2,8,0
5946a762f810d5692248ca6a,8,1,9,0
5946ad4ef810d56922527670,8,1,8,0
5946a775f810d5692248dba8,8,1,8,0
5946adbbf810d56922532803,5,2,8,0
5946a6c7f810d5692246f519,8,2,9,0
5946ab35f810d569224fc402,4,3,8,0
5946a762f810d5692248cdbd,9,1,10,0
5946a7a4f810d569224917e9,4,2,8,1
5946a6c7f810d5692246f4cc,10,1,10,0
5946a6c7f810d5692246f316,10,1,10,0
5946a7c1f810d56922496459,7,1,8,0
5946b46df810d569225757c1,8,1,8,0
5946a7a2f810d56922490a9d,4,2,9,0
5946ad06f810d5692251a428,7,3,8,0
5946a761f810d5692248c57d,7,1,9,0
5946ae27f810d56922538433,9,1,10,0
5946a6c4f810d5692246ead9,8,1,10,0
5946a881f810d569224aabc9,8,2,9,0
5946a74af810d56922486814,4,3,8,0
5946a761f810d5692248c2d1,6,3,8,0
5946a6c4f810d5692246ecc7,5,2,8,0
5946abdff810d5692250785f,8,1,8,0
5946a74af810d569224869e4,4,1,8,0
5946a7a2f810d5692249062c,4,2,9,0
5946a762f810d5692248ce7d,8,1,10,0
5946a762f810d5692248ce69,8,3,10,0
5946a9b5f810d569224dc9ec,4,6,8,0
5946a6c4f810d5692246ebbe,7,1,8,0
5946a63ef810d56922453419,9,1,10,0
5946abdff810d5692250765c,9,1,9,0
5946a6c4f810d5692246e707,8,1,10,0
5946a7a2f810d5692249090a,4,3,9,0
5946a761f810d5692248c32a,7,2,8,0
5946ae28f810d56922538e15,8,1,8,0
5946ab72f810d5692250071b,6,2,8,0
5946ad07f810d5692251a7f0,10,1,10,0
5946ad02f810d569225168e5,7,3,8,0
5946a6c4f810d5692246e882,7,1,9,0
5946b009f810d5692255befc,10,1,10,0
5946a6c4f810d5692246e88e,7,1,9,0
5946a74bf810d569224872b2,4,2,8,0
5946ad0df810d56922520390,11,1,11,0
5946a761f810d5692248c70c,7,2,8,0
5946a74af810d569224869e2,4,3,8,0
5946a821f810d569224a162c,5,2,8,0
5946a63ef810d5692245340d,7,1,9,0
5946a6c7f810d5692246f47e,9,1,9,0
5946ac43f810d5692250b24f,4,2,8,0
5946a951f810d569224ced75,8,1,9,0
5946a761f810d5692248c254,9,1,10,0
5946a5a7f810d5692243e519,6,2,9,0
5946a761f810d5692248c28a,8,1,9,0
5946ad0cf810d5692251f60d,9,1,9,0
5946a74bf810d56922487265,4,4,8,0
5946a761f810d5692248c5e3,8,1,9,0
5946ad03f810d569225177ae,9,1,9,0
5946ad04f810d569225184c4,7,1,8,0
5946a6c4f810d5692246eaec,8,2,10,0
5946b009f810d5692255b922,8,2,8,0
5946aef1f810d5692255086b,7,2,8,0
5946a8faf810d569224c1491,8,3,9,0
5946a6c7f810d5692246f342,9,1,9,0
5946add3f810d5692253494d,8,1,9,0
5946a615f810d5692244e3c9,5,1,8,0
5946a761f810d5692248c843,7,1,8,0
5946a6c4f810d5692246ec6f,7,1,9,0
5946a7a2f810d56922490724,5,1,8,0
5946a5f2f810d5692244a145,8,1,8,0
5946b086f810d56922560888,5,4,8,0
5946a8e0f810d569224b70a4,8,2,8,0
5946ad4df810d56922526417,8,1,8,0
5946a5f3f810d5692244af57,8,2,8,0
5946ad61f810d569225295fc,5,2,8,0
5946a617f810d5692244e517,7,1,9,0
5946a8e0f810d569224b6bb1,9,1,9,0
5946a762f810d5692248cd3c,8,1,8,0
5946a762f810d5692248ccc8,6,1,8,0
5946abc1f810d56922506035,10,3,10,0
5946a6c4f810d5692246ea43,8,1,9,0
5946a7a4f810d56922491852,5,2,8,0
5946ad1df810d5692252348c,8,1,8,0
5946a7b8f810d56922495728,6,3,8,1
5946aee5f810d569225464c7,8,1,8,0
5946a7a3f810d56922490cba,5,1,8,0
5946abc1f810d56922506067,10,1,10,0
5946a7a2f810d569224905ae,4,2,9,0
5946afeff810d5692255987d,9,1,9,0
5946b008f810d5692255b587,8,3,9,1
5946a761f810d5692248c3ae,8,1,10,0
5946a7b8f810d56922494fb1,8,2,9,1
5946a8e1f810d569224b73b1,8,1,8,0
5946a8edf810d569224b84de,9,1,9,0
5946ac75f810d5692250ccb8,8,2,8,0
5946aee8f810d56922548661,10,1,10,0
5946ad16f810d56922522452,6,2,8,0
5946ac75f810d5692250cca8,11,1,11,0
5946a9b4f810d569224dc3f1,4,3,8,0
5946aeb5f810d569225402b3,7,1,8,0
5946a761f810d5692248c837,6,1,8,0
5946a6c4f810d5692246ed44,7,1,9,0
5946a6c4f810d5692246e74d,7,1,8,0
5946b00af810d5692255c5a6,9,1,9,0
5946a7a3f810d56922490d17,5,1,8,0
5946ad06f810d56922519903,10,1,10,0
5946a6c4f810d5692246eb1c,7,2,10,1
5946ad05f810d56922518c68,9,1,9,0
5946a5f4f810d5692244b27b,7,3,8,0
5946aee9f810d56922548ff0,8,1,8,0
5946afeff810d56922559b72,11,3,11,0
5946a7a3f810d56922490cc2,5,1,8,0
5946aee8f810d5692254887f,11,1,11,0
5946a7a4f810d569224917c8,4,2,8,1
5946a8e1f810d569224b77c1,8,1,8,0
5946acc0f810d5692250fb3e,8,1,8,0
5946a6c4f810d5692246eab1,7,2,9,0
5946ae28f810d56922538995,9,1,10,0
5946ad97f810d5692252dc08,10,1,11,0
5946a6c4f810d5692246ed42,7,1,8,0
5946a6c4f810d5692246e912,7,4,10,0
5946a6c4f810d5692246e933,7,1,8,0
5946a7a2f810d569224906e8,5,1,8,0
5946a6c4f810d5692246ec0a,7,1,8,0
5946b086f810d569225608ae,6,1,8,0
5946aeeaf810d5692254a4eb,9,1,10,0
5946a6c4f810d5692246e9eb,8,2,10,0
5946a9aaf810d569224dabb5,5,1,9,1
5946a7b8f810d56922495525,7,3,8,1
5946a7a2f810d56922490654,5,3,9,0
5946a7a2f810d56922490581,5,1,9,0
5946a5f3f810d5692244adaf,7,3,8,0
5946a673f810d56922460c17,4,3,8,0
5946a761f810d5692248c18a,9,1,9,0
5946aef1f810d5692255087e,8,2,8,0
5946a5a7f810d5692243e401,10,1,12,0
5946a5a7f810d5692243e356,8,1,9,0
5946a5f4f810d5692244b260,7,2,8,0
5946a954f810d569224d224e,9,2,9,0
5946ad0af810d5692251dd3a,9,1,10,0
5946ad0cf810d5692251ec3d,9,1,10,0
5946a6cef810d569224704a5,5,1,8,0
5946a602f810d5692244d019,8,1,9,0
5946a761f810d5692248c2ae,8,1,9,0
5946a761f810d5692248c6d0,7,1,8,0
5946a7a2f810d56922490706,5,3,9,0
5946a8e0f810d569224b68e8,9,2,9,0
5946a8f8f810d569224bf908,11,1,11,0
5946a6c4f810d5692246ea61,8,1,10,0
5946a7c1f810d56922496458,7,1,8,0
5946ad04f810d5692251802c,9,1,10,0
5946a7a3f810d56922491196,5,1,8,0
5946a6c4f810d5692246ece7,6,1,8,0
5946aaabf810d569224f5031,4,4,8,0
5946aeb5f810d5692253fb66,6,1,8,0
5946a8e0f810d569224b69fd,8,1,9,0
5946a6c7f810d5692246f4eb,9,1,9,0
5946ad00f810d56922514be6,8,2,9,0
5946a7a4f810d56922491809,4,3,8,0
5946b086f810d56922560839,7,1,9,0
5946a7a2f810d569224908d0,5,1,8,1
5946b038f810d5692255dc1d,5,1,8,0
5946a8e4f810d569224b7e74,8,1,8,0
5946aa03f810d569224e4036,4,3,8,0
5946b008f810d5692255b792,8,1,8,0
5946a8e0f810d569224b717c,9,1,9,0
5946b086f810d5692256081c,6,1,8,0
5946a7a2f810d569224908c7,5,1,8,0
5946a6c4f810d5692246ec82,7,1,8,0
5946a8fdf810d569224c4984,9,1,9,0
5946aee9f810d569225490e2,9,3,9,0
5946a762f810d5692248ce21,8,1,9,0
5946ad03f810d56922517830,8,2,8,0
5946a8e4f810d569224b7d4b,11,1,12,0
5946aaabf810d569224f5006,4,2,8,0
5946ad08f810d5692251c1b6,9,2,10,0
5946a5a7f810d5692243e369,5,4,9,0
5946b160f810d56922565e86,6,5,8,0
5946a6c7f810d5692246f2a0,9,1,9,0
5946a7b8f810d569224958d9,6,3,8,1
5946ad03f810d56922517814,9,1,9,0
5946a761f810d5692248c2f0,9,1,10,0
5946a6c4f810d5692246e96a,8,1,10,0
5946ad06f810d56922519aaf,12,1,12,0
5946a6c4f810d5692246e764,8,1,9,0
5946a5a7f810d5692243e396,8,1,9,0
5946ae0bf810d569225368b5,7,1,8,0
5946a630f810d56922451455,4,2,8,0
5946a8faf810d569224c11e4,11,1,11,0
5946a9aaf810d569224dabaf,5,1,9,1
5946a588f810d569224398e3,3,3,8,0
5946a6c4f810d5692246e75d,9,1,10,0
5946ad0cf810d5692251f329,9,3,9,0
5946a6c4f810d5692246ecc6,7,1,9,0
5946a5f2f810d5692244a29a,8,1,8,0
5946a6c4f810d5692246e96c,8,2,10,0
5946ad0af810d5692251d3e0,9,1,9,0
5946a6c4f810d5692246ecb6,6,2,8,0
5946add3f810d569225348f8,7,3,8,0
5946b009f810d5692255ba1f,8,1,8,0
5946a7a2f810d56922490ab5,6,1,8,0
5946a761f810d5692248c387,8,1,9,0
5946ae4bf810d5692253ac24,4,3,8,0
5946a7b8f810d569224953c8,6,2,8,1
5946a7a3f810d56922491205,5,1,8,0
5946a5a7f810d5692243e42e,9,2,10,0
5946a761f810d5692248c3a7,9,1,10,0
5946a6c4f810d5692246eb45,7,2,10,0
5946a602f810d5692244d00c,9,2,9,0
5946ad0cf810d5692251f5e2,8,1,8,0
5946a5a7f810d5692243e3b9,6,3,9,0
5946aee8f810d569225488ee,10,1,11,0
5946a950f810d569224ce000,7,1,8,0
5946a762f810d5692248cd10,8,1,9,0
5946a762f810d5692248cd53,7,1,8,0
5946a8b6f810d569224b2bee,8,3,8,0
5946a7a3f810d56922491307,6,1,8,0
5946a762f810d5692248cead,9,1,10,0
5946a7a4f810d56922491834,5,2,8,0
5946a7a2f810d5692249060a,5,1,9,0
5946a63ff810d569224535f8,4,1,8,1
5946adbbf810d56922532824,5,2,8,0
5946a6c4f810d5692246e779,8,1,10,0
5946a7a3f810d56922490bf9,5,1,8,0
5946b00af810d5692255ce97,11,1,11,0
5946a6c4f810d5692246e9de,6,2,8,0
5946b1e7f810d56922569482,7,1,8,0
5946abc1f810d56922506047,12,1,12,0
5946ad05f810d56922519495,8,2,8,0
5946a8e4f810d569224b7e4f,12,1,12,0
5946aef0f810d5692254fb53,10,1,10,0
5946aee9f810d569225491a5,9,1,9,0
5946a6c4f810d5692246ea8f,7,2,9,0
5946a6c4f810d5692246ea58,8,2,10,0
5946a6f2f810d56922474854,5,1,9,1
5946adbbf810d56922532820,4,2,8,1
5946a761f810d5692248c77d,7,1,8,0
5946a797f810d5692248ef37,9,2,9,0
5946a7a2f810d569224906d3,4,2,8,0
5946aaf0f810d569224f9349,7,1,8,0
5946b12ef810d5692256405a,5,2,8,0
5946a7a2f810d5692249085f,4,2,9,0
5946a8e1f810d569224b77bd,8,1,8,0
5946a8e0f810d569224b7172,7,2,8,0
5946aaa4f810d569224f4352,6,3,8,0
5946a6c7f810d5692246f434,7,1,8,0
5946aef5f810d56922551d8a,9,1,9,0
5946a7a3f810d56922490c72,5,1,8,0
5946aaf2f810d569224f944b,6,1,10,0
5946a622f810d5692244fa74,8,1,9,0
5946ad02f810d56922517018,8,2,9,0
5946a6c4f810d5692246e94e,8,1,10,0
5946a869f810d569224aa1c5,6,1,8,0
5946a7a2f810d5692249084d,4,3,8,0
5946a6c7f810d5692246f4f2,10,1,10,0
5946b086f810d56922560851,6,1,8,0
5946a761f810d5692248c7be,7,1,8,0
5946a7b8f810d56922495207,6,3,8,1
5946a651f810d56922456e1c,4,4,8,0
5946abdef810d56922506e8f,9,2,9,0
5946a9b4f810d569224dc5ac,4,3,8,0
5946b038f810d5692255dc19,5,1,8,0
5946a617f810d5692244e51d,8,3,10,0
5946a6c7f810d5692246f33b,9,1,9,0
5946aef2f810d56922550a9b,7,2,8,0
5946ad08f810d5692251c1b1,8,3,9,0
5946a8b6f810d569224b2bef,8,3,8,0
5946ac43f810d5692250b1b5,4,3,8,0
5946a761f810d5692248c3b2,7,1,8,0
5946a6c4f810d5692246ed6a,7,1,9,0
5946a6c7f810d5692246f3c2,8,1,8,0
5946a6c7f810d5692246f4b0,10,1,10,0
5946a6c4f810d5692246e80b,8,1,10,0
5946ad0af810d5692251d69e,10,3,11,0
5946a804f810d5692249fac7,5,2,8,0
5946aeebf810d5692254aa02,8,1,9,0
5946a761f810d5692248c816,7,1,8,0
5946a5a7f810d5692243e433,7,3,9,0
5946a6cef810d5692246ff84,5,1,8,0
5946a7a2f810d56922490784,4,1,8,0
5946a7b7f810d5692249462b,6,1,8,1
5946a762f810d5692248cde1,7,1,8,0
5946a6c4f810d5692246ea99,8,1,9,0
5946a6c7f810d5692246f2d2,10,1,10,0
5946a68ff810d5692246318f,9,1,10,0
5946a6c7f810d5692246f4ee,8,1,9,0
5946b038f810d5692255e083,5,1,8,0
5946aaf2f810d569224f9483,4,10,8,0
5946a7a2f810d569224909b8,5,1,9,0
5946a7d6f810d569224981a7,8,2,8,0
5946a7a2f810d56922490782,4,3,8,0
