clique_id, presenze massime_valore, presenze massime_count, numero_nodi, intrusi 
5946a790f810d5692248e83a,11,1,12,0
5946a775f810d5692248dbff,10,1,10,0
5946a5f3f810d5692244ae5b,7,4,8,0
5946abdef810d5692250700e,8,2,9,0
5946a8f7f810d569224be71b,8,11,8,0
5946a576f810d5692243630e,12,4,13,0
5946a8f4f810d569224bc878,12,1,12,0
5946abb7f810d56922504495,7,3,8,0
5946ae28f810d56922538a94,10,1,10,0
5946a84af810d569224a4c41,11,1,11,0
5946ad04f810d56922518010,11,1,11,0
5946a7a2f810d569224905dc,6,2,9,0
5946a7b8f810d569224950e0,8,1,9,1
5946ad07f810d5692251b246,9,1,9,0
5946b009f810d5692255bae3,10,2,10,0
5946a8fff810d569224c65ee,8,2,9,0
5946ad0af810d5692251d91e,10,1,11,0
5946ad00f810d56922514c21,8,1,8,0
5946aef2f810d56922550a99,11,1,11,0
5946a8fff810d569224c5c40,8,5,9,0
5946aec6f810d56922543a81,9,3,9,0
5946a8fff810d569224c5c2e,8,3,8,0
5946b524f810d56922577deb,7,4,8,0
5946ad0df810d569225204bf,9,3,9,0
5946a92cf810d569224caf07,9,1,10,0
5946acc0f810d5692250f4de,8,2,9,0
5946aee9f810d56922548f56,9,1,9,0
5946ad0df810d56922520214,10,1,10,0
5946a5f4f810d5692244baea,9,4,10,0
5946ad4df810d56922526a74,8,5,9,0
5946a8f4f810d569224bc7f8,14,1,14,0
5946a8f6f810d569224bdea2,10,2,11,0
5946aef1f810d569225509d8,11,1,12,0
5946acc0f810d5692250f5e4,10,1,10,0
5946aef1f810d569225509cb,9,4,10,0
5946ad00f810d56922514c0c,8,1,8,0
5946aee8f810d569225483dc,11,1,11,0
5946adbaf810d5692253263f,9,1,9,0
5946ac2bf810d5692250a40f,8,5,9,0
5946a8fff810d569224c661e,7,3,8,0
5946a8fbf810d569224c244a,11,1,11,0
5946b009f810d5692255baf2,10,1,10,0
5946abb7f810d5692250434c,9,2,9,0
5946afeff810d5692255982f,10,1,10,0
5946aeebf810d5692254ab3d,11,2,12,0
5946aef2f810d56922550e01,9,1,9,0
5946acfff810d56922514838,8,1,8,0
5946afeff810d56922559774,9,2,9,0
5946ae29f810d56922539488,7,1,8,0
5946a8faf810d569224c1c86,10,5,11,0
5946a8f5f810d569224bd83c,10,3,11,0
5946ad0cf810d5692251ec5e,9,3,10,0
5946acfef810d5692251378d,9,1,9,0
5946ad07f810d5692251a84a,9,2,9,0
5946a8faf810d569224c1f18,12,1,13,0
5946a8fdf810d569224c4b2d,11,1,11,0
5946acfef810d56922513885,8,2,8,0
5946acfff810d56922513f3a,8,1,8,0
5946a790f810d5692248e90e,7,9,8,0
5946aac0f810d569224f6572,10,1,10,0
5946a8f4f810d569224bbea3,13,2,13,0
5946ad0df810d569225203b9,10,3,10,0
5946b1e7f810d569225693c9,8,7,10,0
5946a8f2f810d569224baa29,10,4,10,0
5946a8f5f810d569224bd2f8,10,4,10,0
5946ad4ff810d569225282ad,8,4,8,0
5946aee6f810d5692254680d,12,1,12,0
5946a8f7f810d569224bea68,8,5,8,0
5946a8f5f810d569224bd91a,10,1,10,0
5946aef2f810d56922551502,9,3,9,0
5946b1e7f810d569225696cd,7,5,8,0
5946ad98f810d5692252e699,10,1,11,0
5946a8faf810d569224c1b7c,12,3,13,0
5946abf5f810d56922508da8,8,1,9,0
5946acc1f810d5692251088b,8,1,8,0
5946a7b7f810d5692249448e,7,3,8,1
5946abf5f810d56922508dbf,10,1,10,0
5946ad05f810d56922519128,12,3,12,0
5946a5f3f810d5692244ac85,8,1,9,0
5946abb7f810d56922504b43,7,6,8,0
5946a8f2f810d569224ba72b,9,3,10,0
5946a5f2f810d569224499d3,6,5,8,0
5946ad02f810d56922516829,9,5,10,0
5946acfef810d56922513732,9,2,10,0
5946a8f4f810d569224bc63d,11,1,11,0
5946a5f3f810d5692244a61f,9,2,9,0
5946a950f810d569224ce21f,9,1,9,0
5946a8fff810d569224c5d44,8,3,8,0
5946aee7f810d56922547e71,9,1,9,0
5946aeecf810d5692254be6a,10,1,10,0
5946ad02f810d56922516e39,10,3,10,0
5946a8fdf810d569224c4145,10,4,11,0
5946abdff810d569225074e5,8,1,9,0
5946ad1df810d56922523496,8,7,9,0
5946a797f810d5692248ef97,7,5,8,0
5946ac9af810d5692250e080,9,2,10,0
5946a797f810d5692248eec3,10,3,10,0
5946a6a4f810d5692246740c,9,2,9,0
5946aee8f810d5692254856c,10,3,10,0
5946ad08f810d5692251c121,9,1,9,0
5946a5f4f810d5692244b698,7,4,9,0
5946aeeaf810d56922549da2,10,1,11,0
5946acfef810d569225137ea,9,1,9,0
5946aeecf810d5692254be2d,9,3,10,0
5946acfff810d569225148b9,11,1,11,0
5946aef1f810d5692255099b,10,3,10,0
5946aef1f810d56922550805,11,1,11,0
5946ad07f810d5692251a71b,8,2,8,0
5946a6a1f810d569224648d7,9,1,9,0
5946afeef810d56922559725,7,2,8,0
5946abb6f810d5692250407d,8,1,8,0
5946a790f810d5692248e8cf,9,2,10,0
5946a8f1f810d569224b9b5f,8,1,8,0
5946aef2f810d569225513ca,8,3,8,0
5946b00af810d5692255c578,9,1,9,0
5946a5f3f810d5692244a50e,9,1,9,0
5946a6d4f810d56922471fa9,8,2,8,0
5946afeff810d56922559895,9,1,9,0
5946ad06f810d56922519b3d,12,2,12,0
5946ac46f810d5692250b364,8,2,8,0
5946aee8f810d569225488f1,11,1,11,0
5946a8e4f810d569224b7df4,8,3,9,0
5946aef1f810d56922550877,12,1,12,0
5946afeff810d56922559aac,10,3,10,0
5946a8b6f810d569224b2ab2,8,2,9,0
5946b1e7f810d569225694fb,8,1,9,0
5946a8faf810d569224c1325,10,2,10,0
5946aee9f810d5692254901e,9,1,9,0
5946a7a6f810d56922492d69,9,1,9,0
5946acfff810d56922513ec4,8,1,8,0
5946ad0af810d5692251dc40,11,2,11,0
5946aee8f810d56922548b9d,9,1,9,0
5946ad04f810d569225181ab,7,3,8,0
5946ad8ff810d5692252b735,8,1,8,0
5946a8f1f810d569224b97ae,9,3,9,0
5946ac9af810d5692250dd94,9,1,9,0
5946a8f1f810d569224b9aa1,9,3,10,0
5946ae29f810d56922539990,9,1,9,0
5946a74af810d56922486a61,5,1,8,0
5946ad00f810d56922515525,11,3,11,0
5946a8faf810d569224c1fef,11,1,12,0
5946a576f810d569224362e8,9,3,9,0
5946ad97f810d5692252db3c,11,2,11,0
5946a72cf810d5692247dffb,9,3,9,0
5946b009f810d5692255c000,11,1,11,0
5946ad05f810d56922519562,12,2,12,0
5946aee8f810d5692254821a,12,3,12,0
5946a7ebf810d5692249b50a,8,5,8,0
5946aee6f810d56922546e00,10,3,10,0
5946ad0af810d5692251da35,9,2,10,0
5946a8f2f810d569224ba732,11,1,11,0
5946a74af810d56922486d1f,4,5,8,0
5946a6d3f810d56922471f07,7,1,8,0
5946a8f5f810d569224bd5f3,8,3,8,0
5946a5f4f810d5692244b87a,9,2,10,0
5946a906f810d569224c7298,7,2,8,0
5946aee8f810d56922548a04,12,1,12,0
5946a8f4f810d569224bc450,14,1,14,0
5946ae9af810d5692253f2bf,8,4,9,0
5946ad06f810d5692251a246,8,2,8,0
5946aef1f810d56922550120,9,1,9,0
5946afeff810d56922559888,8,4,9,0
5946a5f3f810d5692244ab03,9,2,9,0
5946ae28f810d56922538ca2,9,1,9,0
5946ad98f810d5692252eb8a,9,1,10,0
5946a5f3f810d5692244aedb,9,3,10,0
5946ad02f810d569225165b6,9,1,9,0
5946abdef810d56922506f88,7,3,8,0
5946a576f810d56922436303,11,2,11,0
5946ad06f810d56922519f39,11,1,12,0
5946a72ef810d5692247fb03,8,1,8,0
5946a5f4f810d5692244b85c,8,2,9,0
5946a5f4f810d5692244b74c,8,4,10,0
5946ad05f810d569225192ee,10,4,11,0
5946a790f810d5692248e8df,10,1,11,0
5946b009f810d5692255b9c0,8,3,9,0
5946aeebf810d5692254b254,9,6,11,0
5946a8f5f810d569224bd6b5,9,6,11,0
5946ad0ef810d569225206bb,11,1,11,0
5946ad9bf810d569225307c7,10,2,10,0
5946ad07f810d5692251a6dd,8,2,8,0
5946a8f9f810d569224c0697,9,4,10,0
5946ad03f810d5692251783d,8,2,8,0
5946a8f5f810d569224bd718,8,4,8,0
5946a8fbf810d569224c20ad,11,1,12,0
5946a8b6f810d569224b28c9,7,3,8,1
5946ad0ef810d56922520576,13,1,13,0
5946afeef810d569225596ec,8,2,9,0
5946ad97f810d5692252ddac,9,1,9,0
5946a7a4f810d56922491a1c,6,1,8,0
5946a5f2f810d5692244a065,8,12,10,0
5946ad97f810d5692252db3e,11,2,11,0
5946a8fff810d569224c6641,7,3,8,0
5946a8fef810d569224c5019,8,4,9,0
5946ad0ff810d56922521700,8,3,8,0
5946a8f8f810d569224c00cf,10,2,11,0
5946af1bf810d569225529d3,9,1,9,0
5946a8f9f810d569224c05d1,10,1,10,0
5946a5f3f810d5692244a753,8,4,10,0
5946a8f1f810d569224b92c3,9,1,9,0
5946a8f4f810d569224bc676,10,6,11,0
5946ab78f810d5692250103b,9,2,10,0
5946ae27f810d56922538631,9,7,10,0
5946a8f5f810d569224bd1bf,10,3,10,0
5946aec9f810d56922544774,10,2,12,0
5946afeff810d56922559772,9,1,9,0
5946abdef810d56922506d5b,9,1,9,0
5946aac0f810d569224f64f3,9,1,9,0
5946a5f4f810d5692244b5c1,9,1,10,0
5946aa52f810d569224efbc1,9,14,11,0
5946a8fef810d569224c5a36,7,6,8,0
5946ad99f810d5692252f054,12,1,13,0
5946ae28f810d56922538994,10,1,10,0
5946acfef810d56922513b00,9,1,9,0
5946a84af810d569224a4c45,9,2,10,0
5946a8f5f810d569224bd22a,11,2,11,0
5946a8faf810d569224c1260,11,3,11,0
5946a5b4f810d56922440c81,7,3,8,0
5946a8fdf810d569224c3d6f,10,2,10,0
5946a8f9f810d569224c0f16,11,3,11,0
5946ad04f810d569225181f4,9,3,9,0
5946a5f3f810d5692244a866,8,3,8,0
5946ad4ff810d56922527be9,8,6,8,0
5946aea6f810d5692253f845,9,1,9,0
5946a8fbf810d569224c2ce7,12,1,13,0
5946b009f810d5692255c356,8,2,9,0
5946a5f3f810d5692244a502,8,9,9,0
5946ad06f810d56922519916,9,4,9,0
5946ad02f810d56922516773,10,1,11,0
5946b009f810d5692255ba6e,9,3,9,0
5946b008f810d5692255b6d8,8,2,9,1
5946aec9f810d56922544779,10,2,11,0
5946acc1f810d56922510269,7,4,8,0
5946ad02f810d5692251722c,9,2,9,0
5946aee8f810d56922548a86,12,1,12,0
5946aee8f810d569225488d3,11,1,11,0
5946ad0ef810d56922520714,9,1,9,0
5946abf5f810d56922508d9d,12,1,12,0
5946a7a9f810d569224932fd,9,1,9,0
5946aeebf810d5692254b524,9,2,11,0
5946b00af810d5692255c959,8,4,9,0
5946ad02f810d5692251682f,9,1,9,0
5946a8faf810d569224c15b7,11,1,12,0
5946ad0ff810d56922521414,11,1,11,0
5946aee7f810d56922547edf,9,1,9,0
5946acc0f810d5692250f4fa,11,1,11,0
5946abb8f810d5692250560a,8,1,8,0
5946a72df810d5692247f312,8,4,8,0
5946a8fbf810d569224c23e1,9,3,11,0
5946abb7f810d569225045ec,8,1,8,0
5946abb6f810d569225037fb,8,6,9,0
5946aee8f810d569225484b1,11,1,11,0
5946ae9af810d5692253f2a8,10,1,10,0
5946ad98f810d5692252e6a1,9,2,10,0
5946aee8f810d56922548318,9,1,10,0
5946ad9bf810d56922530bde,8,1,9,0
5946a6a2f810d56922465b91,7,6,8,0
5946a5f3f810d5692244ae89,9,2,10,0
5946ad02f810d5692251680e,10,3,10,0
5946b792f810d5692257feb1,8,2,8,0
5946b009f810d5692255bb69,8,3,8,0
5946ad02f810d56922516884,9,1,9,0
5946a7b7f810d569224945bc,7,7,9,1
5946acc1f810d569225108a5,9,2,10,0
5946ab27f810d569224fb567,8,1,9,0
5946ade1f810d56922535185,9,4,10,0
5946ad97f810d5692252dd25,12,1,12,0
5946a8f1f810d569224b983c,8,2,8,0
5946acc1f810d569225106ec,10,2,11,0
5946a775f810d5692248dbad,10,2,10,0
5946a675f810d56922460cf8,7,2,8,1
5946ad02f810d56922516e2d,8,1,8,0
5946a8f4f810d569224bc427,14,1,14,0
5946af1bf810d569225529cc,8,3,9,0
5946aeeaf810d56922549cac,10,1,11,0
5946a6e6f810d56922473f7c,6,1,8,0
5946ad0bf810d5692251e81d,10,2,10,0
5946aeedf810d5692254cef8,7,2,8,0
5946ad00f810d56922514b8a,11,1,11,0
5946b009f810d5692255be18,11,2,12,0
5946ad05f810d569225190b1,11,3,11,0
5946aa1ef810d569224e80b9,9,1,9,0
5946a8fef810d569224c519c,10,1,10,0
5946b009f810d5692255bde7,8,7,9,0
5946a8fff810d569224c608b,8,4,8,0
5946ad0bf810d5692251e057,9,1,9,0
5946aee9f810d56922548edf,9,2,9,0
5946b00af810d5692255c952,8,4,9,0
5946a8f6f810d569224bdaaa,10,3,10,0
5946a5f3f810d5692244aaca,9,2,9,0
5946ac9af810d5692250dd84,10,3,10,0
5946aec9f810d5692254478b,10,1,11,0
5946aeedf810d5692254cca9,10,1,10,0
5946ad0df810d56922520131,10,2,11,0
5946aeebf810d5692254ab7f,9,1,10,0
5946a5f2f810d5692244a0ab,8,4,9,0
5946a5f4f810d5692244b151,9,4,10,0
5946af36f810d56922553199,7,2,8,1
5946ad02f810d56922516c42,8,2,8,0
5946b008f810d5692255b53c,8,1,8,0
5946a8fbf810d569224c25d0,11,2,12,0
5946ad0df810d56922520216,10,1,10,0
5946aeebf810d5692254b46e,10,1,11,0
5946aef2f810d5692255104d,9,1,9,0
5946a8f5f810d569224bd6f0,8,1,8,0
5946a8fef810d569224c56d3,8,2,9,0
5946af3ff810d56922553877,10,1,10,0
5946ad0bf810d5692251eabf,8,3,8,0
5946aa12f810d569224e63b1,9,1,9,0
5946a775f810d5692248dbe1,10,1,10,0
5946acc1f810d569225100f6,8,6,9,0
5946ad0bf810d5692251e836,12,1,12,0
5946b009f810d5692255bafa,10,3,10,0
5946a8f7f810d569224bef8a,9,4,9,0
5946adbaf810d5692253263b,8,3,9,0
5946a790f810d5692248e853,13,2,14,0
5946ad71f810d5692252a4bb,10,1,10,0
5946a8f1f810d569224b97b1,8,4,9,0
5946a5f3f810d5692244a52d,9,5,10,0
5946aee9f810d56922548ed9,11,1,11,0
5946a607f810d5692244d2e4,7,1,8,1
5946ad05f810d569225192fc,12,2,12,0
5946a84af810d569224a4c5d,9,1,9,0
5946abc1f810d56922506054,11,1,11,0
5946a5f3f810d5692244ad96,9,6,9,0
5946aee6f810d569225467f6,11,1,12,0
5946a7b8f810d56922494efc,7,1,8,1
5946a7b9f810d56922495de4,7,1,8,1
5946a5f3f810d5692244ab91,7,3,8,0
5946a8f0f810d569224b8a02,11,1,11,0
5946ad03f810d56922517e64,12,1,13,0
5946a6d4f810d56922471fc0,8,3,9,0
5946a790f810d5692248e85e,10,7,12,0
5946a790f810d5692248e836,10,6,11,0
5946aa1df810d569224e78e3,8,2,9,0
5946a8f2f810d569224ba72e,10,3,10,0
5946aeebf810d5692254b279,9,2,11,0
5946a8faf810d569224c1f1b,12,2,13,0
5946a7b8f810d56922494ffa,7,2,8,1
5946ad04f810d56922518874,14,1,14,0
5946abb7f810d5692250433f,7,4,8,0
5946a5f4f810d5692244b746,8,1,10,0
5946b009f810d5692255c33e,8,2,8,0
5946a7b8f810d569224954fa,7,3,8,1
5946aef2f810d56922551069,9,1,9,0
5946acd5f810d56922512568,11,1,11,0
5946ad08f810d5692251b9d7,9,1,9,0
5946a8f5f810d569224bd8c1,9,1,9,0
5946aeebf810d5692254acdf,9,5,11,0
5946a8faf810d569224c16a3,10,3,11,0
5946ad96f810d5692252cf9d,8,2,9,0
5946abdff810d56922507465,8,2,9,0
5946aa12f810d569224e63e9,12,1,12,0
5946a5f4f810d5692244b84f,8,6,9,0
5946aa1df810d569224e7647,9,2,9,0
5946ad02f810d56922516bd7,9,2,10,0
5946ad05f810d56922518f3a,11,3,11,0
5946a5f3f810d5692244a4a4,8,6,10,0
5946aee9f810d56922548f0c,11,1,11,0
5946ad02f810d56922516c7e,7,2,8,0
5946a8faf810d569224c1791,9,1,9,0
5946a8f5f810d569224bd8ed,9,1,9,0
5946b009f810d5692255bc5f,8,1,8,0
5946a8f2f810d569224ba5f6,11,1,12,0
5946ad46f810d569225254f1,8,1,8,0
5946a8f9f810d569224c09ef,10,3,10,0
